label,text,cleaned_text,topic,topic_name
negative,Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,operating profit fell CUR NUM mn CUR NUM mn second quarter NUM,99,fell
negative,Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,operating profit fourth quarter fell CUR 33m CUR 39m year earlier,99,fell
negative,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",operating profit totaled CUR NUM mn CUR NUM mn corresponding period NUM,9,mn
negative,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",operating profit totaled CUR NUM mn CUR NUM mn corresponding period NUM,9,mn
negative,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",operating profit totaled CUR NUM mn CUR NUM mn NUM,9,mn
negative,"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",operating profit totalled CUR NUM mn CUR NUM mn first quarter NUM,9,mn
negative,"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .",operating profit totalled CUR NUM mn CUR NUM mn year earlier,9,mn
negative,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",operating profit totalled CUR NUM mn CUR NUM mn first half NUM,9,mn
negative,"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",operating profit totalled CUR NUM mn CUR NUM mn year,9,mn
negative,"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",operating profit CUR NUM mn CUR NUM mn,9,mn
negative,"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",profit period CUR NUM mn CUR NUM mn NUM,9,mn
negative,"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",revenue slightly x 20ac NUM million CUR NUM million compared x 20ac NUM million year earlier,13,million
negative,"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",sale tiimari business went NUM_PERCENT CUR NUM million gallerix store saw NUM_PERCENT growth CUR NUM million,-1,Outlier
negative,Sales by Seppala diminished by 6 per cent .,sale seppala diminished NUM per cent,25,decreased
negative,Talentum 's net sales in September were smaller than expected .,talentum net sale september smaller expected,7,sales
negative,The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,company previous estimate lower revenue yearago CUR NUM million,-1,Outlier
negative,"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .",company profit totaled l NUM h NUM NUM NUM_PERCENT yearonyear,9,mn
negative,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,company said sale three month end march slid CUR NUM NUM u CUR NUM CUR NUM NUM last year,17,sales
negative,The operating margin came down to 2.4 % from 5.7 % .,operating margin came NUM_PERCENT NUM_PERCENT,43,margin
negative,The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,operating margin aker yard cruise ferry division went NUM_PERCENT NUM_PERCENT first quarter NUM,43,margin
negative,The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .,term aforementioned funding considerably bank current cd level market maturity ranging NUM NUM year,-1,Outlier
negative,The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .,total capital fund managed bank decreased NUM_PERCENT CUR 284mn end september NUM,-1,Outlier
negative,UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki .,upm stock fell NUM percent CUR NUM CUR NUM early afternoon trading helsinki,-1,Outlier
negative,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",yit baltic sale first three quarter NUM totaled NUM million euro representing drop NUM percent year year,-1,Outlier
positive,"According to the company , its operating profit , excluding non-recurring items , in the fourth quarter of 2009 was significantly better than expected , and also better than the figures for the fourth quarter of 2008 .",according company operating profit excluding nonrecurring item fourth quarter NUM significantly better expected also better figure fourth quarter NUM,-1,Outlier
positive,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,extremely delighted project continuation cooperation viking line,42,viking
positive,"The apartment block will be well-located , in easy reach of the city center and close to both a school and kindergarten .",apartment block welllocated easy reach city center close school kindergarten,4,sq
neutral,"The share issue , derogating from the pre-emptive right of the shareholders and comprising some six million new shares at market price , will be offered for subscription by shareholders , holders of capital notes and by professional clients .",share issue derogating preemptive right shareholder comprising six million new share market price offered subscription shareholder holder capital note professional client,38,option
neutral,"`` EB Tough VoIP was designed to fulfill the communications needs of military units , and we continue to strive towards achieving that goal , '' Mikko Viitaniemi , EB Elektrobit Defense Products , Wireless Solutions senior manager , said in a statement .",eb tough voip designed fulfill communication need military unit continue strive towards achieving goal mikko viitaniemi eb elektrobit defense product wireless solution senior manager said statement,0,nokia
neutral,`` Low energy consumption and flexible loading are just a few of the advantages of the CHF Pro . '',low energy consumption flexible loading advantage chf pro,-1,Outlier
neutral,"The antibody , administered at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",antibody administered repeated dos NUM mgkg generally well tolerated pharmacokinetic characteristic bttNUM psoriasis patient consistent observed previously completed study rheumatoid arthritis ra patient,26,analysis
positive,"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",antibody given repeated dos NUM mgkg generally well tolerated pharmacokinetic characteristic bttNUM psoriasis patient consistent observed previously completed study rheumatoid arthritis ra patient,26,analysis
negative,"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",adpnews sep NUM NUM finnish silicon wafer maker okmetic oyj hel okm 1v said reduce number clerical worker NUM worldwide result personnel negotiation completed today,57,omx
negative,"- Demand for fireplace products was lower than expected , especially in Germany .",demand fireplace product lower expected especially germany,-1,Outlier
negative,"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",currently company foresees pretax profit remain NUM level reached CUR NUM CUR NUM compared previous projection slightly better pretax profit,35,pretax
negative,"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",however order received period review fell NUM_PERCENT quarteronquarter CUR NUM million recorded second quarter NUM,-1,Outlier
negative,"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",announcement pushed freenet share NUM_PERCENT CUR NUM NUM frankfurt trade CUR NUM NUM investor gave hope united internet ag drillisch would pursue takeover breakup freenet,-1,Outlier
positive,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .",danske bank danske dc jumped NUM percent NUM krone rebounding yesterday NUM percent slide,59,nordea
positive,Our superior customer centricity and expertise in digital services set us apart from our competitors .,superior customer centricity expertise digital service set u apart competitor,1,our
negative,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",according company addition normal seasonal fluctuation market situation weakened autumn NUM,-1,Outlier
negative,"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",change market situation tougher price competition substantially reduced demand bread packaging manufactured kauhava plant according company,-1,Outlier
negative,"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",building home improvement trade sale decreased NUM_PERCENT totalling CUR NUM mn,25,decreased
negative,"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",building home improvement trade net sale totalled CUR NUM mn CUR NUM mn year earlier,17,sales
negative,"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",building home improvement trade sale decreased NUM_PERCENT CUR NUM mn,25,decreased
negative,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",finnish suominen corporation make wipe nonwovens flexible packaging expects change market situation reduce sale suominen nonwovens wet wipe previously estimated volume,69,suominen
neutral,The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .,hull vessel built one block time ruukki delivered plate material block construction progressed,20,ruukki
negative,The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative .,net sale whole fiscal year NUM lower NUM operating profit estimated negative,-1,Outlier
negative,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,sale unit slumped last year industry hit poor snowfall major resort winter NUM NUM,-1,Outlier
negative,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",steelmaker said drop profit explained continuing economic uncertainty mixed current drought bank lending resulting decline demand product customer find increasingly difficult fund operation,92,decreased
negative,"Nokia 's share price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",nokia share price fell less one percent NUM euro CUR NUM helsinki siemens share fell NUM percent NUM euro CUR NUM frankfurt,-1,Outlier
negative,In February the Elcoteq group sold its St Petersburg facility ; according to unconfirmed information the reason could have been supply problems because of the Russian customs service .,february elcoteq group sold st petersburg facility according unconfirmed information reason could supply problem russian custom service,50,elcoteq
negative,`` Operating profit declined mainly due to the increased cost of wood and recycled fiber and the strengthened euro . '',operating profit declined mainly due increased cost wood recycled fiber strengthened CUR,92,decreased
